sample_id,R_score,I_score,A_score,S_score,E_score,C_score,R_norm,I_norm,A_norm,S_norm,E_norm,C_norm,r_CNTT,r_ATTT,r_MKT,r_TMDT,r_TTDPT,r_KETOAN,r_best,r_second,confidence,fit_quality,assigned_major,age,gender,education
107,23.0,17.0,14.0,22.0,11.0,22.0,0.71875,0.53125,0.4375,0.6875,0.34375,0.6875,0.33369693,0.35374793,-0.580816,-0.1550063,-0.29582623,0.07431499,0.35374793,0.33369693,0.020051003,Good Fit,ATTT,21,2,2
108,14.0,17.0,15.0,6.0,11.0,20.0,0.4375,0.53125,0.46875,0.1875,0.34375,0.625,0.8202661,0.70959234,-0.01435484,0.2049127,0.28839573,0.51993746,0.8202661,0.70959234,0.11067379,Best Fit,CNTT,18,1,2
109,19.0,17.0,18.0,18.0,24.0,20.0,0.59375,0.53125,0.5625,0.5625,0.75,0.625,-0.35672516,-0.04442007,0.8280883,0.83297104,-0.25570896,0.34871918,0.83297104,0.8280883,0.004882741,Best Fit,TMDT,18,1,2
110,14.0,0.0,4.0,18.0,14.0,18.0,0.4375,0.0,0.125,0.5625,0.4375,0.5625,-0.30605903,0.009496741,0.26124462,0.5987961,-0.45852345,0.30675888,0.5987961,0.30675888,0.29203725,Good Fit,TMDT,19,1,2
111,8.0,13.0,18.0,11.0,26.0,19.0,0.25,0.40625,0.5625,0.34375,0.8125,0.59375,-0.19966604,-0.037342027,0.90848386,0.7261048,0.07478022,0.47650245,0.90848386,0.7261048,0.18237905,Best Fit,MKT,20,2,2
112,0.0,13.0,4.0,24.0,21.0,24.0,0.0,0.40625,0.125,0.75,0.65625,0.75,-0.000101553276,0.2689033,0.69460934,0.5993795,-0.6580394,0.7022204,0.7022204,0.69460934,0.007611046,Great Fit,KETOAN,27,2,2
113,15.0,6.0,1.0,11.0,23.0,14.0,0.46875,0.1875,0.03125,0.34375,0.71875,0.4375,-0.2004916,0.16992378,0.6163204,0.746069,-0.63272464,0.36203733,0.746069,0.6163204,0.12974863,Best Fit,TMDT,18,2,2
114,0.0,0.0,4.0,12.0,8.0,10.0,0.0,0.0,0.125,0.375,0.25,0.3125,-0.3830398,-0.13955921,0.52957577,0.5495261,-0.3308217,0.42620453,0.5495261,0.52957577,0.019950308,Good Fit,TMDT,13,2,1
115,16.0,14.0,16.0,10.0,8.0,13.0,0.5,0.4375,0.5,0.3125,0.25,0.40625,0.4164777,0.10185176,-0.78654987,-0.556006,0.6589553,-0.3414106,0.6589553,0.4164777,0.24247752,Great Fit,TTDPT,17,2,2
116,8.0,8.0,4.0,10.0,7.0,13.0,0.25,0.25,0.125,0.3125,0.21875,0.40625,0.467046,0.6896291,0.17100023,0.483989,-0.6705112,0.73863256,0.73863256,0.6896291,0.049003456,Best Fit,KETOAN,16,1,1
117,26.0,0.0,6.0,21.0,27.0,29.0,0.8125,0.0,0.1875,0.65625,0.84375,0.90625,-0.24306808,0.0927307,0.3616069,0.7335093,-0.4031989,0.3456314,0.7335093,0.3616069,0.37190244,Best Fit,TMDT,16,1,1
118,2.0,17.0,20.0,24.0,24.0,27.0,0.0625,0.53125,0.625,0.75,0.75,0.84375,-0.090873204,0.041218113,0.7025303,0.508305,-0.15830813,0.6010694,0.7025303,0.6010694,0.101460904,Great Fit,MKT,19,1,3
119,4.0,7.0,11.0,3.0,0.0,0.0,0.125,0.21875,0.34375,0.09375,0.0,0.0,-0.014556541,-0.39907983,-0.6114649,-0.8156139,0.762358,-0.64097697,0.762358,-0.014556541,0.77691454,Best Fit,TTDPT,15,1,1
120,6.0,16.0,9.0,20.0,13.0,19.0,0.1875,0.5,0.28125,0.625,0.40625,0.59375,0.22898999,0.3748979,0.385839,0.28441563,-0.60231423,0.6390099,0.6390099,0.385839,0.2531709,Great Fit,KETOAN,24,2,2
121,6.0,11.0,24.0,9.0,7.0,8.0,0.1875,0.34375,0.75,0.28125,0.21875,0.25,-0.18500113,-0.4946005,-0.24946205,-0.45072317,0.8825512,-0.3930762,0.8825512,-0.18500113,1.0675523,Best Fit,TTDPT,18,1,2
122,10.0,7.0,19.0,12.0,22.0,19.0,0.3125,0.21875,0.59375,0.375,0.6875,0.59375,-0.41275316,-0.25448936,0.7103825,0.7253382,0.288734,0.32818857,0.7253382,0.7103825,0.014955754,Great Fit,TMDT,22,1,3
123,2.0,0.0,0.0,10.0,9.0,18.0,0.0625,0.0,0.0,0.3125,0.28125,0.5625,0.06921196,0.3703239,0.56390357,0.80887717,-0.47784343,0.7810649,0.80887717,0.7810649,0.027812222,Best Fit,TMDT,18,2,2
124,19.0,25.0,17.0,10.0,24.0,26.0,0.59375,0.78125,0.53125,0.3125,0.75,0.8125,0.6779486,0.7506994,0.4799151,0.5316141,-0.129688,0.682285,0.7506994,0.682285,0.0684144,Best Fit,ATTT,26,1,3
125,26.0,16.0,12.0,23.0,21.0,29.0,0.8125,0.5,0.375,0.71875,0.65625,0.90625,0.1933256,0.4785498,0.1245492,0.57576156,-0.58575153,0.5012865,0.57576156,0.5012865,0.07447505,Good Fit,TMDT,27,1,3
126,4.0,3.0,7.0,26.0,20.0,29.0,0.125,0.09375,0.21875,0.8125,0.625,0.90625,-0.18106484,0.1064371,0.57718325,0.6957565,-0.44769365,0.6183908,0.6957565,0.6183908,0.077365704,Great Fit,TMDT,46,2,3
127,4.0,23.0,14.0,9.0,4.0,15.0,0.125,0.71875,0.4375,0.28125,0.125,0.46875,0.7157237,0.4892705,-0.14493553,-0.31681088,0.114437714,0.30963716,0.7157237,0.4892705,0.2264532,Great Fit,CNTT,17,2,1
128,14.0,22.0,11.0,13.0,12.0,13.0,0.4375,0.6875,0.34375,0.40625,0.375,0.40625,0.70954484,0.58899754,-0.22036432,-0.4026355,-0.37127206,0.120085195,0.70954484,0.58899754,0.12054727,Great Fit,CNTT,13,1,1
129,8.0,2.0,8.0,12.0,12.0,15.0,0.25,0.0625,0.25,0.375,0.375,0.46875,-0.3318274,-0.047540963,0.49350283,0.7618724,-0.19066358,0.46102208,0.7618724,0.49350283,0.2683696,Best Fit,TMDT,59,1,1
130,10.0,9.0,3.0,11.0,26.0,31.0,0.3125,0.28125,0.09375,0.34375,0.8125,0.96875,0.19841751,0.53047,0.7794331,0.96756595,-0.5096299,0.86876273,0.96756595,0.86876273,0.098803185,Best Fit,TMDT,27,2,2
131,12.0,14.0,13.0,12.0,11.0,13.0,0.375,0.4375,0.40625,0.375,0.34375,0.40625,0.7639731,0.48223487,-0.40901133,-0.44946432,0.25436628,0.16712224,0.7639731,0.48223487,0.28173825,Best Fit,CNTT,19,2,2
132,13.0,1.0,14.0,17.0,21.0,17.0,0.40625,0.03125,0.4375,0.53125,0.65625,0.53125,-0.6676397,-0.40158,0.5050075,0.6603153,-0.03110422,0.13107425,0.6603153,0.5050075,0.1553078,Great Fit,TMDT,15,2,1
133,12.0,8.0,2.0,10.0,0.0,14.0,0.375,0.25,0.0625,0.3125,0.0,0.4375,0.5653212,0.6026288,-0.44450593,-0.0129562365,-0.3642015,0.31597427,0.6026288,0.5653212,0.03730763,Good Fit,ATTT,53,2,2
134,5.0,1.0,4.0,10.0,18.0,19.0,0.15625,0.03125,0.125,0.3125,0.5625,0.59375,-0.14758125,0.1958131,0.7966057,0.956865,-0.38609812,0.70056576,0.956865,0.7966057,0.1602593,Best Fit,TMDT,48,2,3
135,18.0,6.0,10.0,12.0,18.0,21.0,0.5625,0.1875,0.3125,0.375,0.5625,0.65625,-0.07009938,0.22234446,0.37950474,0.8073951,-0.21514869,0.449222,0.8073951,0.449222,0.3581731,Best Fit,TMDT,22,1,4
136,4.0,3.0,20.0,26.0,30.0,17.0,0.125,0.09375,0.625,0.8125,0.9375,0.53125,-0.7295962,-0.5272568,0.6603487,0.48795334,-0.052915644,0.113890365,0.6603487,0.48795334,0.17239535,Great Fit,MKT,17,2,1
137,10.0,15.0,5.0,5.0,4.0,20.0,0.3125,0.46875,0.15625,0.15625,0.125,0.625,0.9454126,0.9447091,-0.049662575,0.23786458,-0.22603424,0.7139828,0.9454126,0.9447091,0.0007034324,Best Fit,CNTT,19,1,2
138,7.0,14.0,28.0,14.0,18.0,15.0,0.21875,0.4375,0.875,0.4375,0.5625,0.46875,-0.3328085,-0.48913604,0.25314334,-0.0216609,0.7060838,-0.10344117,0.7060838,0.25314334,0.45294043,Great Fit,TTDPT,17,1,2
139,20.0,25.0,12.0,15.0,15.0,17.0,0.625,0.78125,0.375,0.46875,0.46875,0.53125,0.7604487,0.70680314,-0.2635405,-0.26484904,-0.4572282,0.1624558,0.7604487,0.70680314,0.05364556,Best Fit,CNTT,17,2,2
140,15.0,9.0,6.0,3.0,11.0,24.0,0.46875,0.28125,0.1875,0.09375,0.34375,0.75,0.5975296,0.74827117,0.22517371,0.6659536,-0.14644165,0.71889156,0.74827117,0.71889156,0.029379643,Best Fit,ATTT,15,2,1
141,5.0,9.0,4.0,20.0,13.0,22.0,0.15625,0.28125,0.125,0.625,0.40625,0.6875,0.09262751,0.35708976,0.4771122,0.5813376,-0.6381943,0.7155473,0.7155473,0.5813376,0.13420974,Great Fit,KETOAN,32,1,2
142,16.0,12.0,4.0,20.0,21.0,18.0,0.5,0.375,0.125,0.625,0.65625,0.5625,-0.11772567,0.25389972,0.48401392,0.59773374,-0.882424,0.42847583,0.59773374,0.48401392,0.113719836,Good Fit,TMDT,34,2,2
143,3.0,23.0,0.0,15.0,5.0,13.0,0.09375,0.71875,0.0,0.46875,0.15625,0.40625,0.60832554,0.6194906,0.031711783,-0.1255838,-0.6447676,0.44471833,0.6194906,0.60832554,0.011165079,Great Fit,ATTT,23,2,2
144,6.0,14.0,20.0,16.0,20.0,14.0,0.1875,0.4375,0.625,0.5,0.625,0.4375,-0.43329427,-0.42529994,0.618383,0.21815476,0.24151458,0.10477842,0.618383,0.24151458,0.37686843,Great Fit,MKT,22,2,3
145,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.15625,0.0625,-0.2231561,0.0797806,0.9395617,0.86135316,-0.31313106,0.50196373,0.9395617,0.86135316,0.0782086,Best Fit,MKT,13,1,1
146,11.0,10.0,5.0,6.0,4.0,16.0,0.34375,0.3125,0.15625,0.1875,0.125,0.5,0.82726276,0.85816306,-0.17890531,0.2541622,-0.21029523,0.6124306,0.85816306,0.82726276,0.03090031,Best Fit,ATTT,33,2,2
147,8.0,31.0,3.0,10.0,14.0,20.0,0.25,0.96875,0.09375,0.3125,0.4375,0.625,0.7921349,0.82679576,0.25235173,0.121183075,-0.56176037,0.6219672,0.82679576,0.7921349,0.03466086,Best Fit,ATTT,25,2,4
148,13.0,16.0,6.0,10.0,6.0,16.0,0.40625,0.5,0.1875,0.3125,0.1875,0.5,0.9034322,0.89077866,-0.2830026,-0.02650418,-0.4205935,0.4918243,0.9034322,0.89077866,0.012653503,Best Fit,CNTT,37,2,3
149,16.0,15.0,26.0,20.0,14.0,15.0,0.5,0.46875,0.8125,0.625,0.4375,0.46875,-0.46260053,-0.7246217,-0.42934737,-0.5323204,0.7906066,-0.5920033,0.7906066,-0.42934737,1.219954,Best Fit,TTDPT,58,2,3
150,10.0,14.0,20.0,11.0,11.0,8.0,0.3125,0.4375,0.625,0.34375,0.34375,0.25,-0.23660825,-0.5599205,-0.27553442,-0.59843504,0.7983829,-0.5676783,0.7983829,-0.23660825,1.0349911,Best Fit,TTDPT,30,1,3
151,2.0,0.0,7.0,6.0,4.0,14.0,0.0625,0.0,0.21875,0.1875,0.125,0.4375,0.07625465,0.18291914,0.2951315,0.5894275,0.14067289,0.60070676,0.60070676,0.5894275,0.011279257,Good Fit,KETOAN,48,1,4
152,13.0,19.0,10.0,17.0,14.0,16.0,0.40625,0.59375,0.3125,0.53125,0.4375,0.5,0.53402424,0.63404125,0.1250381,0.011324184,-0.81712943,0.48143825,0.63404125,0.53402424,0.100017026,Great Fit,ATTT,37,2,3
153,13.0,11.0,23.0,14.0,12.0,17.0,0.40625,0.34375,0.71875,0.4375,0.375,0.53125,-0.20697871,-0.40106338,-0.18190862,-0.08971413,0.866508,-0.15512599,0.866508,-0.08971413,0.9562221,Best Fit,TTDPT,35,1,3
154,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.6481658,0.48588848,-0.13549493,-0.42256913,-0.22247076,0.09626401,0.6481658,0.48588848,0.16227736,Great Fit,CNTT,23,1,2
155,10.0,3.0,6.0,17.0,17.0,14.0,0.3125,0.09375,0.1875,0.53125,0.53125,0.4375,-0.51665705,-0.1659976,0.5414852,0.660279,-0.5108736,0.28787786,0.660279,0.5414852,0.1187938,Great Fit,TMDT,16,2,2
156,0.0,0.0,0.0,6.0,17.0,13.0,0.0,0.0,0.0,0.1875,0.53125,0.40625,-0.17452078,0.17476878,0.9209929,0.94036317,-0.46000543,0.68332,0.94036317,0.9209929,0.019370278,Best Fit,TMDT,18,2,2
157,11.0,15.0,16.0,19.0,19.0,19.0,0.34375,0.46875,0.5,0.59375,0.59375,0.59375,-0.22686207,-0.025147785,0.7517645,0.5784709,-0.2919161,0.5680799,0.7517645,0.5784709,0.17329356,Best Fit,MKT,20,1,2
158,24.0,28.0,9.0,9.0,4.0,22.0,0.75,0.875,0.28125,0.28125,0.125,0.6875,0.8982419,0.7794405,-0.4840047,-0.24680352,-0.16155037,0.22780249,0.8982419,0.7794405,0.11880134,Best Fit,CNTT,46,1,4
159,14.0,25.0,20.0,12.0,12.0,19.0,0.4375,0.78125,0.625,0.375,0.375,0.59375,0.7629891,0.49314034,-0.22282353,-0.33270195,0.31171724,0.21282372,0.7629891,0.49314034,0.26984876,Best Fit,CNTT,39,2,3
160,23.0,17.0,23.0,19.0,20.0,17.0,0.71875,0.53125,0.71875,0.59375,0.625,0.53125,-0.5988319,-0.7252946,-0.41553625,-0.32630137,0.6630378,-0.7943892,0.6630378,-0.32630137,0.9893391,Great Fit,TTDPT,21,2,4
161,3.0,19.0,2.0,1.0,0.0,24.0,0.09375,0.59375,0.0625,0.03125,0.0,0.75,0.9398701,0.9197906,0.07455657,0.22972225,-0.21448511,0.7695331,0.9398701,0.9197906,0.020079494,Best Fit,CNTT,40,1,3
162,2.0,1.0,2.0,1.0,8.0,5.0,0.0625,0.03125,0.0625,0.03125,0.25,0.15625,-0.17753103,0.11326642,0.8934163,0.912335,-0.19669466,0.5339874,0.912335,0.8934163,0.0189187,Best Fit,TMDT,14,1,1
163,4.0,21.0,6.0,18.0,12.0,8.0,0.125,0.65625,0.1875,0.5625,0.375,0.25,0.162022,0.17538731,0.16804606,-0.23761193,-0.59329045,0.14105225,0.17538731,0.16804606,0.0073412503,Good Fit,ATTT,22,2,3
164,18.0,16.0,16.0,14.0,21.0,20.0,0.5625,0.5,0.5,0.4375,0.65625,0.625,0.13672173,0.382049,0.6768097,0.8661261,-0.14665964,0.5782348,0.8661261,0.6768097,0.18931642,Best Fit,TMDT,20,2,2
165,3.0,20.0,8.0,5.0,22.0,18.0,0.09375,0.625,0.25,0.15625,0.6875,0.5625,0.4090475,0.5426093,0.7958102,0.5766237,-0.32652226,0.7275454,0.7958102,0.7275454,0.068264835,Best Fit,MKT,16,1,1
166,8.0,0.0,0.0,2.0,2.0,6.0,0.25,0.0,0.0,0.0625,0.0625,0.1875,0.19266482,0.35561088,-0.19703619,0.34914663,-0.21359266,0.18415171,0.35561088,0.34914663,0.006464257,Good Fit,ATTT,21,1,2
167,0.0,16.0,8.0,28.0,0.0,32.0,0.0,0.5,0.25,0.875,0.0,1.0,0.36631992,0.4055337,0.022042602,0.124150395,-0.31511587,0.56099945,0.56099945,0.4055337,0.1554657,Good Fit,KETOAN,53,2,3
168,13.0,22.0,14.0,13.0,23.0,24.0,0.40625,0.6875,0.4375,0.40625,0.71875,0.75,0.5384433,0.7059607,0.75914925,0.68701094,-0.38438013,0.86940336,0.86940336,0.75914925,0.11025409,Best Fit,KETOAN,64,1,4
169,23.0,18.0,3.0,9.0,9.0,24.0,0.71875,0.5625,0.09375,0.28125,0.28125,0.75,0.7586232,0.8510522,-0.1719225,0.2349699,-0.42960155,0.48531696,0.8510522,0.7586232,0.092429034,Best Fit,ATTT,20,1,3
170,6.0,2.0,0.0,8.0,6.0,18.0,0.1875,0.0625,0.0,0.25,0.1875,0.5625,0.31096703,0.57063705,0.33230847,0.7222725,-0.4605758,0.78455013,0.78455013,0.7222725,0.06227763,Best Fit,KETOAN,21,1,2
171,14.0,12.0,7.0,0.0,7.0,13.0,0.4375,0.375,0.21875,0.0,0.21875,0.40625,0.7540564,0.7046902,-0.1506859,0.15113057,0.08826682,0.3142882,0.7540564,0.7046902,0.04936619,Best Fit,CNTT,17,2,2
172,4.0,6.0,0.0,10.0,23.0,21.0,0.125,0.1875,0.0,0.3125,0.71875,0.65625,0.026588617,0.38278422,0.88452363,0.93870634,-0.59619564,0.7925637,0.93870634,0.88452363,0.05418269,Best Fit,TMDT,20,2,2
173,12.0,22.0,11.0,9.0,2.0,18.0,0.375,0.6875,0.34375,0.28125,0.0625,0.5625,0.91767937,0.725062,-0.41873813,-0.30613157,-0.006442367,0.3233989,0.91767937,0.725062,0.19261737,Best Fit,CNTT,33,2,3
174,5.0,9.0,7.0,15.0,18.0,17.0,0.15625,0.28125,0.21875,0.46875,0.5625,0.53125,-0.13360941,0.18620601,0.85614634,0.79187006,-0.57208407,0.7078816,0.85614634,0.79187006,0.06427632,Best Fit,MKT,17,2,2
175,11.0,22.0,15.0,11.0,6.0,14.0,0.34375,0.6875,0.46875,0.34375,0.1875,0.4375,0.7406448,0.45328057,-0.43697387,-0.54514253,0.17819487,0.075961314,0.7406448,0.45328057,0.28736424,Best Fit,CNTT,36,2,3
176,8.0,30.0,12.0,14.0,9.0,17.0,0.25,0.9375,0.375,0.4375,0.28125,0.53125,0.74544466,0.60169804,-0.074498795,-0.29267743,-0.24110408,0.3450466,0.74544466,0.60169804,0.1437466,Best Fit,CNTT,21,2,2
177,19.0,5.0,1.0,15.0,18.0,17.0,0.59375,0.15625,0.03125,0.46875,0.5625,0.53125,-0.12678674,0.22053331,0.293579,0.614921,-0.64835614,0.3112564,0.614921,0.3112564,0.3036646,Great Fit,TMDT,28,1,4
178,0.0,8.0,10.0,24.0,20.0,32.0,0.0,0.25,0.3125,0.75,0.625,1.0,-0.012537069,0.22397083,0.6411041,0.690737,-0.37136158,0.74343765,0.74343765,0.690737,0.052700657,Best Fit,KETOAN,24,2,2
179,0.0,0.0,21.0,10.0,2.0,0.0,0.0,0.0,0.65625,0.3125,0.0625,0.0,-0.56850785,-0.78792197,-0.2370851,-0.41935906,0.75099754,-0.5428461,0.75099754,-0.2370851,0.98808265,Best Fit,TTDPT,16,2,1
180,1.0,4.0,7.0,14.0,17.0,11.0,0.03125,0.125,0.21875,0.4375,0.53125,0.34375,-0.49766618,-0.22319072,0.81702524,0.6349244,-0.3620488,0.38925156,0.81702524,0.6349244,0.18210083,Best Fit,MKT,19,2,2
181,16.0,19.0,4.0,1.0,7.0,17.0,0.5,0.59375,0.125,0.03125,0.21875,0.53125,0.907765,0.8871616,-0.12565084,0.10521614,-0.21914685,0.45003206,0.907765,0.8871616,0.020603355,Best Fit,CNTT,27,2,3
182,5.0,12.0,26.0,13.0,8.0,1.0,0.15625,0.375,0.8125,0.40625,0.25,0.03125,-0.42498416,-0.71381724,-0.2787283,-0.622989,0.7131903,-0.63464016,0.7131903,-0.2787283,0.9919186,Great Fit,TTDPT,27,2,3
183,17.0,14.0,11.0,22.0,20.0,22.0,0.53125,0.4375,0.34375,0.6875,0.625,0.6875,-0.090229295,0.26373798,0.45225745,0.65412176,-0.76250935,0.5485411,0.65412176,0.5485411,0.105580635,Great Fit,TMDT,18,1,2
184,21.0,6.0,18.0,22.0,22.0,25.0,0.65625,0.1875,0.5625,0.6875,0.6875,0.78125,-0.4560938,-0.20812193,0.27634022,0.62604976,-0.04060202,0.19636749,0.62604976,0.27634022,0.34970957,Great Fit,TMDT,19,1,2
185,23.0,13.0,14.0,24.0,24.0,27.0,0.71875,0.40625,0.4375,0.75,0.75,0.84375,-0.17155375,0.17409803,0.3728898,0.72496843,-0.52534115,0.44928986,0.72496843,0.44928986,0.27567858,Great Fit,TMDT,50,2,2
186,12.0,2.0,18.0,32.0,30.0,28.0,0.375,0.0625,0.5625,1.0,0.9375,0.875,-0.57617706,-0.3003927,0.5611349,0.6330066,-0.22391167,0.29154015,0.6330066,0.5611349,0.07187168,Great Fit,TMDT,18,2,2
187,18.0,3.0,10.0,11.0,11.0,22.0,0.5625,0.09375,0.3125,0.34375,0.34375,0.6875,0.068916656,0.2465614,0.02507626,0.57082343,-0.01495613,0.36578998,0.57082343,0.36578998,0.20503348,Good Fit,TMDT,33,1,4
188,4.0,15.0,13.0,20.0,19.0,24.0,0.125,0.46875,0.40625,0.625,0.59375,0.75,0.0743422,0.26322517,0.70144206,0.5961213,-0.37712663,0.756106,0.756106,0.70144206,0.05466399,Best Fit,KETOAN,23,2,3
189,9.0,16.0,20.0,11.0,9.0,14.0,0.28125,0.5,0.625,0.34375,0.28125,0.4375,0.27433148,-0.043406118,-0.23210272,-0.3871381,0.7103189,-0.044501748,0.7103189,0.27433148,0.4359874,Great Fit,TTDPT,58,2,4
190,2.0,22.0,7.0,26.0,30.0,16.0,0.0625,0.6875,0.21875,0.8125,0.9375,0.5,-0.15649204,0.064822875,0.72595423,0.36296427,-0.67269605,0.4032033,0.72595423,0.4032033,0.32275093,Great Fit,MKT,18,1,2
191,2.0,8.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,0.0,0.0,0.0,0.6643128,0.4954873,-0.28606918,-0.4876929,-0.21670324,-0.013337791,0.6643128,0.4954873,0.16882548,Great Fit,CNTT,17,1,2
192,19.0,30.0,11.0,17.0,16.0,21.0,0.59375,0.9375,0.34375,0.53125,0.5,0.65625,0.82761997,0.81384283,-0.07433708,-0.116297536,-0.5636312,0.40567854,0.82761997,0.81384283,0.0137771405,Best Fit,CNTT,22,2,3
193,15.0,16.0,21.0,15.0,11.0,12.0,0.46875,0.5,0.65625,0.46875,0.34375,0.375,-0.1225811,-0.4950639,-0.66546386,-0.80150634,0.8044546,-0.6729304,0.8044546,-0.1225811,0.92703575,Best Fit,TTDPT,16,1,2
194,17.0,18.0,30.0,19.0,26.0,21.0,0.53125,0.5625,0.9375,0.59375,0.8125,0.65625,-0.48318657,-0.54976577,0.3986101,0.19646592,0.68384933,-0.107236534,0.68384933,0.3986101,0.28523925,Great Fit,TTDPT,15,2,1
195,10.0,26.0,11.0,8.0,8.0,11.0,0.3125,0.8125,0.34375,0.25,0.25,0.34375,0.73993,0.5372705,-0.20703135,-0.42886624,-0.08504468,0.12280092,0.73993,0.5372705,0.20265947,Best Fit,CNTT,21,2,2
196,2.0,18.0,10.0,8.0,14.0,14.0,0.0625,0.5625,0.3125,0.25,0.4375,0.4375,0.46280065,0.47628173,0.60385364,0.28369212,-0.20824994,0.6358967,0.6358967,0.60385364,0.03204302,Great Fit,KETOAN,21,1,3
197,8.0,12.0,14.0,6.0,7.0,8.0,0.25,0.375,0.4375,0.1875,0.21875,0.25,0.27301896,-0.08011578,-0.3271192,-0.513821,0.7688968,-0.2665657,0.7688968,0.27301896,0.49587783,Best Fit,TTDPT,17,1,1
198,4.0,20.0,18.0,17.0,24.0,17.0,0.125,0.625,0.5625,0.53125,0.75,0.53125,-0.09767535,-0.026758224,0.7674913,0.3327462,-0.1255839,0.40319416,0.7674913,0.40319416,0.36429712,Best Fit,MKT,37,1,3
199,5.0,14.0,13.0,13.0,18.0,22.0,0.15625,0.4375,0.40625,0.40625,0.5625,0.6875,0.22701094,0.3958693,0.80200976,0.73061246,-0.21168143,0.8621803,0.8621803,0.80200976,0.060170583,Best Fit,KETOAN,24,2,3
200,6.0,16.0,10.0,17.0,19.0,21.0,0.1875,0.5,0.3125,0.53125,0.59375,0.65625,0.18742573,0.42082328,0.7872048,0.6562682,-0.5667985,0.8292401,0.8292401,0.7872048,0.042035315,Best Fit,KETOAN,21,1,2
201,0.0,0.0,0.0,9.0,18.0,14.0,0.0,0.0,0.0,0.28125,0.5625,0.4375,-0.22673355,0.1287864,0.89036673,0.9011363,-0.5070453,0.65399945,0.9011363,0.89036673,0.01076953,Best Fit,TMDT,17,2,2
202,30.0,2.0,0.0,3.0,9.0,14.0,0.9375,0.0625,0.0,0.09375,0.28125,0.4375,0.14321788,0.272536,-0.24453638,0.22564602,-0.16410646,-0.008604185,0.272536,0.22564602,0.046889998,Good Fit,ATTT,13,1,1
203,8.0,22.0,5.0,20.0,7.0,19.0,0.25,0.6875,0.15625,0.625,0.21875,0.59375,0.5846297,0.6160354,-0.03764669,-0.069333024,-0.62802184,0.49587464,0.6160354,0.5846297,0.031405717,Great Fit,ATTT,23,2,2
204,4.0,15.0,8.0,8.0,4.0,9.0,0.125,0.46875,0.25,0.25,0.125,0.28125,0.68222207,0.48468548,-0.1653276,-0.3853731,-0.07865913,0.26456344,0.68222207,0.48468548,0.19753659,Great Fit,CNTT,40,2,4
205,22.0,30.0,11.0,22.0,21.0,16.0,0.6875,0.9375,0.34375,0.6875,0.65625,0.5,0.36889714,0.41471592,-0.062188953,-0.2519851,-0.7199968,0.029753532,0.41471592,0.36889714,0.04581877,Good Fit,ATTT,29,1,4
206,12.0,6.0,0.0,15.0,22.0,12.0,0.375,0.1875,0.0,0.46875,0.6875,0.375,-0.32087108,0.058931448,0.62160224,0.65367234,-0.7542329,0.3132248,0.65367234,0.62160224,0.03207009,Great Fit,TMDT,30,2,4
207,8.0,32.0,16.0,25.0,17.0,25.0,0.25,1.0,0.5,0.78125,0.53125,0.78125,0.5073391,0.48661366,0.21558021,-0.036802653,-0.41871533,0.521781,0.521781,0.5073391,0.014441868,Good Fit,KETOAN,18,2,2
208,9.0,6.0,13.0,6.0,11.0,11.0,0.28125,0.1875,0.40625,0.1875,0.34375,0.34375,-0.22980675,-0.2404099,0.30216855,0.43849412,0.69297355,0.0840903,0.69297355,0.43849412,0.2544794,Great Fit,TTDPT,31,1,4
209,2.0,11.0,2.0,25.0,14.0,24.0,0.0625,0.34375,0.0625,0.78125,0.4375,0.75,0.07891961,0.32274967,0.46115834,0.4833887,-0.6761242,0.66334844,0.66334844,0.4833887,0.17995974,Great Fit,KETOAN,54,2,4
210,25.0,27.0,16.0,19.0,24.0,25.0,0.78125,0.84375,0.5,0.59375,0.75,0.78125,0.6977811,0.8407294,0.19294198,0.31369197,-0.62451327,0.5220745,0.8407294,0.6977811,0.14294833,Best Fit,ATTT,22,1,2
211,15.0,19.0,7.0,22.0,23.0,27.0,0.46875,0.59375,0.21875,0.6875,0.71875,0.84375,0.27880305,0.6041658,0.5984335,0.69566417,-0.85812515,0.8067944,0.8067944,0.69566417,0.11113025,Best Fit,KETOAN,37,2,3
212,19.0,23.0,30.0,11.0,3.0,0.0,0.59375,0.71875,0.9375,0.34375,0.09375,0.0,-0.012392582,-0.38615826,-0.7172024,-0.89060974,0.67110467,-0.7502624,0.67110467,-0.012392582,0.68349725,Great Fit,TTDPT,17,1,1
213,5.0,10.0,2.0,11.0,8.0,10.0,0.15625,0.3125,0.0625,0.34375,0.25,0.3125,0.32794812,0.5433228,0.35274136,0.29324484,-0.89825004,0.611642,0.611642,0.5433228,0.06831919,Great Fit,KETOAN,18,1,2
214,5.0,23.0,21.0,6.0,7.0,18.0,0.15625,0.71875,0.65625,0.1875,0.21875,0.5625,0.6156467,0.3623367,-0.05352635,-0.19476448,0.43703243,0.28190812,0.6156467,0.43703243,0.1786143,Great Fit,CNTT,20,2,2
